1179E	1179	E	Alesya and Discrete Math	PROGRAMMING	https://codeforces.com/problemset/problem/1179/E	\N	\N	\N
1180A	1180	A	Alex and a Rhombus	PROGRAMMING	https://codeforces.com/problemset/problem/1180/A	\N	\N	\N
1180B	1180	B	Nick and Array	PROGRAMMING	https://codeforces.com/problemset/problem/1180/B	\N	\N	\N
1181A	1181	A	Chunga-Changa	PROGRAMMING	https://codeforces.com/problemset/problem/1181/A	\N	\N	\N
1181B	1181	B	Split a Number	PROGRAMMING	https://codeforces.com/problemset/problem/1181/B	\N	\N	\N
1181C	1181	C	Flag	PROGRAMMING	https://codeforces.com/problemset/problem/1181/C	\N	\N	\N
1181D	1181	D	Irrigation	PROGRAMMING	https://codeforces.com/problemset/problem/1181/D	\N	\N	\N
1181E1	1181	E1	A Story of One Country (Easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1181/E1	\N	\N	\N
1181E2	1181	E2	A Story of One Country (Hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1181/E2	\N	\N	\N
1182A	1182	A	Filling Shapes	PROGRAMMING	https://codeforces.com/problemset/problem/1182/A	\N	\N	\N
1182B	1182	B	Plus from Picture	PROGRAMMING	https://codeforces.com/problemset/problem/1182/B	\N	\N	\N
1182C	1182	C	Beautiful Lyrics	PROGRAMMING	https://codeforces.com/problemset/problem/1182/C	\N	\N	\N
1182D	1182	D	Complete Mirror	PROGRAMMING	https://codeforces.com/problemset/problem/1182/D	\N	\N	\N
1182E	1182	E	Product Oriented Recurrence	PROGRAMMING	https://codeforces.com/problemset/problem/1182/E	\N	\N	\N
1182F	1182	F	Maximum Sine	PROGRAMMING	https://codeforces.com/problemset/problem/1182/F	\N	\N	\N
1183A	1183	A	Nearest Interesting Number	PROGRAMMING	https://codeforces.com/problemset/problem/1183/A	\N	\N	\N
1183B	1183	B	Equalize Prices	PROGRAMMING	https://codeforces.com/problemset/problem/1183/B	\N	\N	\N
1183C	1183	C	Computer Game	PROGRAMMING	https://codeforces.com/problemset/problem/1183/C	\N	\N	\N
1183D	1183	D	Candy Box (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1183/D	\N	\N	\N
1183E	1183	E	Subsequences (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1183/E	\N	\N	\N
1183F	1183	F	Topforces Strikes Back	PROGRAMMING	https://codeforces.com/problemset/problem/1183/F	\N	\N	\N
1183G	1183	G	Candy Box (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1183/G	\N	\N	\N
1183H	1183	H	Subsequences (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1183/H	\N	\N	\N
1184A1	1184	A1	Heidi Learns Hashing (Easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/A1	\N	\N	\N
1184A2	1184	A2	Heidi Learns Hashing (Medium)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/A2	\N	\N	\N
1184A3	1184	A3	Heidi Learns Hashing (Hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/A3	\N	\N	\N
1184B1	1184	B1	The Doctor Meets Vader (Easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/B1	\N	\N	\N
1184B2	1184	B2	The Doctor Meets Vader (Medium)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/B2	\N	\N	\N
1184B3	1184	B3	The Doctor Meets Vader (Hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/B3	\N	\N	\N
1184C1	1184	C1	Heidi and the Turing Test (Easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/C1	\N	\N	\N
1184C2	1184	C2	Heidi and the Turing Test (Medium)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/C2	\N	\N	\N
1184C3	1184	C3	Heidi and the Turing Test (Hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/C3	\N	\N	\N
1184D1	1184	D1	Parallel Universes (Easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/D1	\N	\N	\N
1184D2	1184	D2	Parallel Universes (Hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/D2	\N	\N	\N
1184E1	1184	E1	Daleks' Invasion (easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/E1	\N	\N	\N
1184E2	1184	E2	Daleks' Invasion (medium)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/E2	\N	\N	\N
1184E3	1184	E3	Daleks' Invasion (hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1184/E3	\N	\N	\N
1185A	1185	A	Ropewalkers	PROGRAMMING	https://codeforces.com/problemset/problem/1185/A	\N	\N	\N
1185B	1185	B	Email from Polycarp	PROGRAMMING	https://codeforces.com/problemset/problem/1185/B	\N	\N	\N
1185D	1185	D	Extra Element	PROGRAMMING	https://codeforces.com/problemset/problem/1185/D	\N	\N	\N
1185E	1185	E	Polycarp and Snakes	PROGRAMMING	https://codeforces.com/problemset/problem/1185/E	\N	\N	\N
1185F	1185	F	Two Pizzas	PROGRAMMING	https://codeforces.com/problemset/problem/1185/F	\N	\N	\N
1185C1	1185	C1	Exam in BerSU (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1185/C1	\N	\N	\N
1185C2	1185	C2	Exam in BerSU (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1185/C2	\N	\N	\N
1185G1	1185	G1	Playlist for Polycarp (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1185/G1	\N	\N	\N
1185G2	1185	G2	Playlist for Polycarp (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1185/G2	\N	\N	\N
1186A	1186	A	Vus the Cossack and a Contest	PROGRAMMING	https://codeforces.com/problemset/problem/1186/A	\N	\N	\N
1186C	1186	C	Vus the Cossack and Strings	PROGRAMMING	https://codeforces.com/problemset/problem/1186/C	\N	\N	\N
1186D	1186	D	Vus the Cossack and Numbers	PROGRAMMING	https://codeforces.com/problemset/problem/1186/D	\N	\N	\N
1186E	1186	E	Vus the Cossack and a Field	PROGRAMMING	https://codeforces.com/problemset/problem/1186/E	\N	\N	\N
1186F	1186	F	Vus the Cossack and a Graph	PROGRAMMING	https://codeforces.com/problemset/problem/1186/F	\N	\N	\N
1187A	1187	A	Stickers and Toys	PROGRAMMING	https://codeforces.com/problemset/problem/1187/A	\N	\N	\N
1187B	1187	B	Letters Shop	PROGRAMMING	https://codeforces.com/problemset/problem/1187/B	\N	\N	\N
1187C	1187	C	Vasya And Array	PROGRAMMING	https://codeforces.com/problemset/problem/1187/C	\N	\N	\N
1187D	1187	D	Subarray Sorting	PROGRAMMING	https://codeforces.com/problemset/problem/1187/D	\N	\N	\N
1187E	1187	E	Tree Painting	PROGRAMMING	https://codeforces.com/problemset/problem/1187/E	\N	\N	\N
1187F	1187	F	Expected Square Beauty	PROGRAMMING	https://codeforces.com/problemset/problem/1187/F	\N	\N	\N
1187G	1187	G	Gang Up	PROGRAMMING	https://codeforces.com/problemset/problem/1187/G	\N	\N	\N
1188B	1188	B	Count Pairs	PROGRAMMING	https://codeforces.com/problemset/problem/1188/B	\N	\N	\N
1188C	1188	C	Array Beauty	PROGRAMMING	https://codeforces.com/problemset/problem/1188/C	\N	\N	\N
1188D	1188	D	Make Equal	PROGRAMMING	https://codeforces.com/problemset/problem/1188/D	\N	\N	\N
1188E	1188	E	Problem from Red Panda	PROGRAMMING	https://codeforces.com/problemset/problem/1188/E	\N	\N	\N
1188A1	1188	A1	Add on a Tree	PROGRAMMING	https://codeforces.com/problemset/problem/1188/A1	\N	\N	\N
1188A2	1188	A2	Add on a Tree: Revolution	PROGRAMMING	https://codeforces.com/problemset/problem/1188/A2	\N	\N	\N
1189A	1189	A	Keanu Reeves	PROGRAMMING	https://codeforces.com/problemset/problem/1189/A	\N	\N	\N
1189B	1189	B	Number Circle	PROGRAMMING	https://codeforces.com/problemset/problem/1189/B	\N	\N	\N
1189C	1189	C	Candies!	PROGRAMMING	https://codeforces.com/problemset/problem/1189/C	\N	\N	\N
1190A	1190	A	Tokitsukaze and Discard Items	PROGRAMMING	https://codeforces.com/problemset/problem/1190/A	\N	\N	\N
1190B	1190	B	Tokitsukaze, CSL and Stone Game	PROGRAMMING	https://codeforces.com/problemset/problem/1190/B	\N	\N	\N
1190C	1190	C	Tokitsukaze and Duel	PROGRAMMING	https://codeforces.com/problemset/problem/1190/C	\N	\N	\N
1190D	1190	D	Tokitsukaze and Strange Rectangle	PROGRAMMING	https://codeforces.com/problemset/problem/1190/D	\N	\N	\N
1190E	1190	E	Tokitsukaze and Explosion	PROGRAMMING	https://codeforces.com/problemset/problem/1190/E	\N	\N	\N
1190F	1190	F	Tokitsukaze and Powers	PROGRAMMING	https://codeforces.com/problemset/problem/1190/F	\N	\N	\N
1191A	1191	A	Tokitsukaze and Enhancement	PROGRAMMING	https://codeforces.com/problemset/problem/1191/A	\N	\N	\N
1191B	1191	B	Tokitsukaze and Mahjong	PROGRAMMING	https://codeforces.com/problemset/problem/1191/B	\N	\N	\N
1192A	1192	A	Building Skyscrapers	PROGRAMMING	https://codeforces.com/problemset/problem/1192/A	\N	\N	\N
1192B	1192	B	Dynamic Diameter	PROGRAMMING	https://codeforces.com/problemset/problem/1192/B	\N	\N	\N
1192C	1192	C	Cubeword	PROGRAMMING	https://codeforces.com/problemset/problem/1192/C	\N	\N	\N
1193A	1193	A	Amusement Park	PROGRAMMING	https://codeforces.com/problemset/problem/1193/A	\N	\N	\N
1193B	1193	B	Magic Tree	PROGRAMMING	https://codeforces.com/problemset/problem/1193/B	\N	\N	\N
1193C	1193	C	Scissors and Tape	PROGRAMMING	https://codeforces.com/problemset/problem/1193/C	\N	\N	\N
1194A	1194	A	Remove a Progression	PROGRAMMING	https://codeforces.com/problemset/problem/1194/A	\N	\N	\N
1194B	1194	B	Yet Another Crosses Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1194/B	\N	\N	\N
1194C	1194	C	From S To T	PROGRAMMING	https://codeforces.com/problemset/problem/1194/C	\N	\N	\N
1194D	1194	D	1-2-K Game	PROGRAMMING	https://codeforces.com/problemset/problem/1194/D	\N	\N	\N
1194E	1194	E	Count The Rectangles	PROGRAMMING	https://codeforces.com/problemset/problem/1194/E	\N	\N	\N
1194F	1194	F	Crossword Expert	PROGRAMMING	https://codeforces.com/problemset/problem/1194/F	\N	\N	\N
1194G	1194	G	Another Meme Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1194/G	\N	\N	\N
1195A	1195	A	Drinks Choosing	PROGRAMMING	https://codeforces.com/problemset/problem/1195/A	\N	\N	\N
1195B	1195	B	Sport Mafia	PROGRAMMING	https://codeforces.com/problemset/problem/1195/B	\N	\N	\N
1195C	1195	C	Basketball Exercise	PROGRAMMING	https://codeforces.com/problemset/problem/1195/C	\N	\N	\N
1195E	1195	E	OpenStreetMap	PROGRAMMING	https://codeforces.com/problemset/problem/1195/E	\N	\N	\N
1195F	1195	F	Geometers Anonymous Club	PROGRAMMING	https://codeforces.com/problemset/problem/1195/F	\N	\N	\N
1195D1	1195	D1	Submarine in the Rybinsk Sea (easy edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1195/D1	\N	\N	\N
1195D2	1195	D2	Submarine in the Rybinsk Sea (hard edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1195/D2	\N	\N	\N
1196A	1196	A	Three Piles of Candies	PROGRAMMING	https://codeforces.com/problemset/problem/1196/A	\N	\N	\N
1196B	1196	B	Odd Sum Segments	PROGRAMMING	https://codeforces.com/problemset/problem/1196/B	\N	\N	\N
1196C	1196	C	Robot Breakout	PROGRAMMING	https://codeforces.com/problemset/problem/1196/C	\N	\N	\N
1196E	1196	E	Connected Component on a Chessboard	PROGRAMMING	https://codeforces.com/problemset/problem/1196/E	\N	\N	\N
1196F	1196	F	K-th Path	PROGRAMMING	https://codeforces.com/problemset/problem/1196/F	\N	\N	\N
1196D1	1196	D1	RGB Substring (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1196/D1	\N	\N	\N
1196D2	1196	D2	RGB Substring (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1196/D2	\N	\N	\N
1197A	1197	A	DIY Wooden Ladder	PROGRAMMING	https://codeforces.com/problemset/problem/1197/A	\N	\N	\N
1197B	1197	B	Pillars	PROGRAMMING	https://codeforces.com/problemset/problem/1197/B	\N	\N	\N
1197C	1197	C	Array Splitting	PROGRAMMING	https://codeforces.com/problemset/problem/1197/C	\N	\N	\N
1197D	1197	D	Yet Another Subarray Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1197/D	\N	\N	\N
1197E	1197	E	Culture Code	PROGRAMMING	https://codeforces.com/problemset/problem/1197/E	\N	\N	\N
1197F	1197	F	Coloring Game	PROGRAMMING	https://codeforces.com/problemset/problem/1197/F	\N	\N	\N
1198A	1198	A	MP3	PROGRAMMING	https://codeforces.com/problemset/problem/1198/A	\N	\N	\N
1198B	1198	B	Welfare State	PROGRAMMING	https://codeforces.com/problemset/problem/1198/B	\N	\N	\N
1198C	1198	C	Matching vs  Independent Set	PROGRAMMING	https://codeforces.com/problemset/problem/1198/C	\N	\N	\N
1198D	1198	D	Rectangle Painting 1	PROGRAMMING	https://codeforces.com/problemset/problem/1198/D	\N	\N	\N
1198E	1198	E	Rectangle Painting 2	PROGRAMMING	https://codeforces.com/problemset/problem/1198/E	\N	\N	\N
1198F	1198	F	GCD Groups 2	PROGRAMMING	https://codeforces.com/problemset/problem/1198/F	\N	\N	\N
1199A	1199	A	City Day	PROGRAMMING	https://codeforces.com/problemset/problem/1199/A	\N	\N	\N
1199B	1199	B	Water Lily	PROGRAMMING	https://codeforces.com/problemset/problem/1199/B	\N	\N	\N
1200A	1200	A	Hotelier	PROGRAMMING	https://codeforces.com/problemset/problem/1200/A	\N	\N	\N
1200B	1200	B	Block Adventure	PROGRAMMING	https://codeforces.com/problemset/problem/1200/B	\N	\N	\N
1200C	1200	C	Round Corridor	PROGRAMMING	https://codeforces.com/problemset/problem/1200/C	\N	\N	\N
1200D	1200	D	White Lines	PROGRAMMING	https://codeforces.com/problemset/problem/1200/D	\N	\N	\N
1200E	1200	E	Compress Words	PROGRAMMING	https://codeforces.com/problemset/problem/1200/E	\N	\N	\N
1200F	1200	F	Graph Traveler	PROGRAMMING	https://codeforces.com/problemset/problem/1200/F	\N	\N	\N
1201A	1201	A	Important Exam	PROGRAMMING	https://codeforces.com/problemset/problem/1201/A	\N	\N	\N
1201B	1201	B	Zero Array	PROGRAMMING	https://codeforces.com/problemset/problem/1201/B	\N	\N	\N
1201C	1201	C	Maximum Median	PROGRAMMING	https://codeforces.com/problemset/problem/1201/C	\N	\N	\N
1201D	1201	D	Treasure Hunting	PROGRAMMING	https://codeforces.com/problemset/problem/1201/D	\N	\N	\N
1201E1	1201	E1	Knightmare (easy)	PROGRAMMING	https://codeforces.com/problemset/problem/1201/E1	\N	\N	\N
1201E2	1201	E2	Knightmare (hard)	PROGRAMMING	https://codeforces.com/problemset/problem/1201/E2	\N	\N	\N
1202A	1202	A	You Are Given Two Binary Strings...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/A	\N	\N	\N
1202B	1202	B	You Are Given a Decimal String...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/B	\N	\N	\N
1202C	1202	C	You Are Given a WASD-string...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/C	\N	\N	\N
1202D	1202	D	Print a 1337-string...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/D	\N	\N	\N
1202E	1202	E	You Are Given Some Strings...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/E	\N	\N	\N
1202F	1202	F	You Are Given Some Letters...	PROGRAMMING	https://codeforces.com/problemset/problem/1202/F	\N	\N	\N
1203A	1203	A	Circle of Students	PROGRAMMING	https://codeforces.com/problemset/problem/1203/A	\N	\N	\N
1203B	1203	B	Equal Rectangles	PROGRAMMING	https://codeforces.com/problemset/problem/1203/B	\N	\N	\N
1203C	1203	C	Common Divisors	PROGRAMMING	https://codeforces.com/problemset/problem/1203/C	\N	\N	\N
1203E	1203	E	Boxers	PROGRAMMING	https://codeforces.com/problemset/problem/1203/E	\N	\N	\N
1203D1	1203	D1	Remove the Substring (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1203/D1	\N	\N	\N
1203D2	1203	D2	Remove the Substring (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1203/D2	\N	\N	\N
1203F1	1203	F1	Complete the Projects (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1203/F1	\N	\N	\N
1203F2	1203	F2	Complete the Projects (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1203/F2	\N	\N	\N
1204A	1204	A	BowWow and the Timetable	PROGRAMMING	https://codeforces.com/problemset/problem/1204/A	\N	\N	\N
1204B	1204	B	Mislove Has Lost an Array	PROGRAMMING	https://codeforces.com/problemset/problem/1204/B	\N	\N	\N
1204C	1204	C	Anna, Svyatoslav and Maps	PROGRAMMING	https://codeforces.com/problemset/problem/1204/C	\N	\N	\N
1204E	1204	E	Natasha, Sasha and the Prefix Sums	PROGRAMMING	https://codeforces.com/problemset/problem/1204/E	\N	\N	\N
1204D1	1204	D1	Kirk and a Binary String (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1204/D1	\N	\N	\N
1204D2	1204	D2	Kirk and a Binary String (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1204/D2	\N	\N	\N
1205A	1205	A	Almost Equal	PROGRAMMING	https://codeforces.com/problemset/problem/1205/A	\N	\N	\N
1205B	1205	B	Shortest Cycle	PROGRAMMING	https://codeforces.com/problemset/problem/1205/B	\N	\N	\N
1205C	1205	C	Palindromic Paths	PROGRAMMING	https://codeforces.com/problemset/problem/1205/C	\N	\N	\N
1205D	1205	D	Almost All	PROGRAMMING	https://codeforces.com/problemset/problem/1205/D	\N	\N	\N
1205E	1205	E	Expected Value Again	PROGRAMMING	https://codeforces.com/problemset/problem/1205/E	\N	\N	\N
1205F	1205	F	Beauty of a Permutation	PROGRAMMING	https://codeforces.com/problemset/problem/1205/F	\N	\N	\N
1206A	1206	A	Choose Two Numbers	PROGRAMMING	https://codeforces.com/problemset/problem/1206/A	\N	\N	\N
1206B	1206	B	Make Product Equal One	PROGRAMMING	https://codeforces.com/problemset/problem/1206/B	\N	\N	\N
1207A	1207	A	There Are Two Types Of Burgers	PROGRAMMING	https://codeforces.com/problemset/problem/1207/A	\N	\N	\N
1207B	1207	B	Square Filling	PROGRAMMING	https://codeforces.com/problemset/problem/1207/B	\N	\N	\N
1207C	1207	C	Gas Pipeline	PROGRAMMING	https://codeforces.com/problemset/problem/1207/C	\N	\N	\N
1207D	1207	D	Number Of Permutations	PROGRAMMING	https://codeforces.com/problemset/problem/1207/D	\N	\N	\N
1207E	1207	E	XOR Guessing	PROGRAMMING	https://codeforces.com/problemset/problem/1207/E	\N	\N	\N
1207F	1207	F	Remainder Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1207/F	\N	\N	\N
1207G	1207	G	Indie Album	PROGRAMMING	https://codeforces.com/problemset/problem/1207/G	\N	\N	\N
1208A	1208	A	XORinacci	PROGRAMMING	https://codeforces.com/problemset/problem/1208/A	\N	\N	\N
1208B	1208	B	Uniqueness	PROGRAMMING	https://codeforces.com/problemset/problem/1208/B	\N	\N	\N
1208C	1208	C	Magic Grid	PROGRAMMING	https://codeforces.com/problemset/problem/1208/C	\N	\N	\N
1208D	1208	D	Restore Permutation	PROGRAMMING	https://codeforces.com/problemset/problem/1208/D	\N	\N	\N
1208E	1208	E	Let Them Slide	PROGRAMMING	https://codeforces.com/problemset/problem/1208/E	\N	\N	\N
1208F	1208	F	Bits And Pieces	PROGRAMMING	https://codeforces.com/problemset/problem/1208/F	\N	\N	\N
1208G	1208	G	Polygons	PROGRAMMING	https://codeforces.com/problemset/problem/1208/G	\N	\N	\N
1208H	1208	H	Red Blue Tree	PROGRAMMING	https://codeforces.com/problemset/problem/1208/H	\N	\N	\N
1209A	1209	A	Paint the Numbers	PROGRAMMING	https://codeforces.com/problemset/problem/1209/A	\N	\N	\N
1209B	1209	B	Koala and Lights	PROGRAMMING	https://codeforces.com/problemset/problem/1209/B	\N	\N	\N
1209C	1209	C	Paint the Digits	PROGRAMMING	https://codeforces.com/problemset/problem/1209/C	\N	\N	\N
1209D	1209	D	Cow and Snacks	PROGRAMMING	https://codeforces.com/problemset/problem/1209/D	\N	\N	\N
1209F	1209	F	Koala and Notebook	PROGRAMMING	https://codeforces.com/problemset/problem/1209/F	\N	\N	\N
1209H	1209	H	Moving Walkways	PROGRAMMING	https://codeforces.com/problemset/problem/1209/H	\N	\N	\N
1209E1	1209	E1	Rotate Columns (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1209/E1	\N	\N	\N
1209E2	1209	E2	Rotate Columns (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1209/E2	\N	\N	\N
1209G1	1209	G1	Into Blocks (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1209/G1	\N	\N	\N
1209G2	1209	G2	Into Blocks (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1209/G2	\N	\N	\N
1210A	1210	A	Anadi and Domino	PROGRAMMING	https://codeforces.com/problemset/problem/1210/A	\N	\N	\N
1210B	1210	B	Marcin and Training Camp	PROGRAMMING	https://codeforces.com/problemset/problem/1210/B	\N	\N	\N
1210C	1210	C	Kamil and Making a Stream	PROGRAMMING	https://codeforces.com/problemset/problem/1210/C	\N	\N	\N
1210D	1210	D	Konrad and Company Evaluation	PROGRAMMING	https://codeforces.com/problemset/problem/1210/D	\N	\N	\N
1210E	1210	E	Wojtek and Card Tricks	PROGRAMMING	https://codeforces.com/problemset/problem/1210/E	\N	\N	\N
1210G	1210	G	Mateusz and Escape Room	PROGRAMMING	https://codeforces.com/problemset/problem/1210/G	\N	\N	\N
1210F1	1210	F1	Marek and Matching (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1210/F1	\N	\N	\N
1210F2	1210	F2	Marek and Matching (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1210/F2	\N	\N	\N
1211A	1211	A	Three Problems	PROGRAMMING	https://codeforces.com/problemset/problem/1211/A	\N	\N	\N
1211B	1211	B	Traveling Around the Golden Ring of Berland	PROGRAMMING	https://codeforces.com/problemset/problem/1211/B	\N	\N	\N
1211C	1211	C	Ice Cream	PROGRAMMING	https://codeforces.com/problemset/problem/1211/C	\N	\N	\N
1211D	1211	D	Teams	PROGRAMMING	https://codeforces.com/problemset/problem/1211/D	\N	\N	\N
1211E	1211	E	Double Permutation Inc.	PROGRAMMING	https://codeforces.com/problemset/problem/1211/E	\N	\N	\N
1211F	1211	F	kotlinkotlinkotlinkotlin...	PROGRAMMING	https://codeforces.com/problemset/problem/1211/F	\N	\N	\N
1211G	1211	G	King's Path	PROGRAMMING	https://codeforces.com/problemset/problem/1211/G	\N	\N	\N
1211H	1211	H	Road Repair in Treeland	PROGRAMMING	https://codeforces.com/problemset/problem/1211/H	\N	\N	\N
1211I	1211	I	Unusual Graph	PROGRAMMING	https://codeforces.com/problemset/problem/1211/I	\N	\N	\N
1213A	1213	A	Chips Moving	PROGRAMMING	https://codeforces.com/problemset/problem/1213/A	\N	\N	\N
1213B	1213	B	Bad Prices	PROGRAMMING	https://codeforces.com/problemset/problem/1213/B	\N	\N	\N
1213C	1213	C	Book Reading	PROGRAMMING	https://codeforces.com/problemset/problem/1213/C	\N	\N	\N
1213E	1213	E	Two Small Strings	PROGRAMMING	https://codeforces.com/problemset/problem/1213/E	\N	\N	\N
1213F	1213	F	Unstable String Sort	PROGRAMMING	https://codeforces.com/problemset/problem/1213/F	\N	\N	\N
1213G	1213	G	Path Queries	PROGRAMMING	https://codeforces.com/problemset/problem/1213/G	\N	\N	\N
1213D1	1213	D1	Equalizing by Division (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1213/D1	\N	\N	\N
1213D2	1213	D2	Equalizing by Division (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1213/D2	\N	\N	\N
1214A	1214	A	Optimal Currency Exchange	PROGRAMMING	https://codeforces.com/problemset/problem/1214/A	\N	\N	\N
1214B	1214	B	Badges	PROGRAMMING	https://codeforces.com/problemset/problem/1214/B	\N	\N	\N
1214C	1214	C	Bad Sequence	PROGRAMMING	https://codeforces.com/problemset/problem/1214/C	\N	\N	\N
1214D	1214	D	Treasure Island	PROGRAMMING	https://codeforces.com/problemset/problem/1214/D	\N	\N	\N
1214E	1214	E	Petya and Construction Set	PROGRAMMING	https://codeforces.com/problemset/problem/1214/E	\N	\N	\N
1214F	1214	F	Employment	PROGRAMMING	https://codeforces.com/problemset/problem/1214/F	\N	\N	\N
1214G	1214	G	Feeling Good	PROGRAMMING	https://codeforces.com/problemset/problem/1214/G	\N	\N	\N
1214H	1214	H	Tiles Placement	PROGRAMMING	https://codeforces.com/problemset/problem/1214/H	\N	\N	\N
1215A	1215	A	Yellow Cards	PROGRAMMING	https://codeforces.com/problemset/problem/1215/A	\N	\N	\N
1215B	1215	B	The Number of Products	PROGRAMMING	https://codeforces.com/problemset/problem/1215/B	\N	\N	\N
1215C	1215	C	Swap Letters	PROGRAMMING	https://codeforces.com/problemset/problem/1215/C	\N	\N	\N
1215D	1215	D	Ticket Game	PROGRAMMING	https://codeforces.com/problemset/problem/1215/D	\N	\N	\N
1215E	1215	E	Marbles	PROGRAMMING	https://codeforces.com/problemset/problem/1215/E	\N	\N	\N
1215F	1215	F	Radio Stations	PROGRAMMING	https://codeforces.com/problemset/problem/1215/F	\N	\N	\N
1216A	1216	A	Prefixes	PROGRAMMING	https://codeforces.com/problemset/problem/1216/A	\N	\N	\N
1216B	1216	B	Shooting	PROGRAMMING	https://codeforces.com/problemset/problem/1216/B	\N	\N	\N
1216C	1216	C	White Sheet	PROGRAMMING	https://codeforces.com/problemset/problem/1216/C	\N	\N	\N
1216D	1216	D	Swords	PROGRAMMING	https://codeforces.com/problemset/problem/1216/D	\N	\N	\N
1216F	1216	F	Wi-Fi	PROGRAMMING	https://codeforces.com/problemset/problem/1216/F	\N	\N	\N
1216E1	1216	E1	Numerical Sequence (easy version)	PROGRAMMING	https://codeforces.com/problemset/problem/1216/E1	\N	\N	\N
1216E2	1216	E2	Numerical Sequence (hard version)	PROGRAMMING	https://codeforces.com/problemset/problem/1216/E2	\N	\N	\N
1217A	1217	A	Creating a Character	PROGRAMMING	https://codeforces.com/problemset/problem/1217/A	\N	\N	\N
1217B	1217	B	Zmei Gorynich	PROGRAMMING	https://codeforces.com/problemset/problem/1217/B	\N	\N	\N
1217C	1217	C	The Number Of Good Substrings	PROGRAMMING	https://codeforces.com/problemset/problem/1217/C	\N	\N	\N
1217D	1217	D	Coloring Edges	PROGRAMMING	https://codeforces.com/problemset/problem/1217/D	\N	\N	\N
1217E	1217	E	Sum Queries?	PROGRAMMING	https://codeforces.com/problemset/problem/1217/E	\N	\N	\N
1217F	1217	F	Forced Online Queries Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1217/F	\N	\N	\N
1218A	1218	A	BubbleReactor	PROGRAMMING	https://codeforces.com/problemset/problem/1218/A	\N	\N	\N
1218B	1218	B	Guarding warehouses	PROGRAMMING	https://codeforces.com/problemset/problem/1218/B	\N	\N	\N
1218C	1218	C	Jumping Transformers	PROGRAMMING	https://codeforces.com/problemset/problem/1218/C	\N	\N	\N
1218D	1218	D	Xor Spanning Tree	PROGRAMMING	https://codeforces.com/problemset/problem/1218/D	\N	\N	\N
1218E	1218	E	Product Tuples	PROGRAMMING	https://codeforces.com/problemset/problem/1218/E	\N	\N	\N
1218F	1218	F	Workout plan	PROGRAMMING	https://codeforces.com/problemset/problem/1218/F	\N	\N	\N
